#doc name topic proportion ...
0	file:/home/odysseus/Bureau/ANR/code/topic_modelling_mallet/txt_glob/1991_Michon-Pierre_Rimbaud-le-fils.txt	5	0.19156003937007873	19	0.14406988188976377	16	0.10888287401574803	10	0.09116633858267717	13	0.0810777559055118	18	0.07074311023622047	12	0.05696358267716536	2	0.05696358267716536	15	0.04958169291338583	14	0.031126968503937008	1	0.029404527559055118	4	0.027436023622047244	6	0.015378937007874016	9	0.012918307086614173	3	0.010949803149606299	7	0.007504921259842519	0	0.004552165354330708	17	0.003813976377952756	11	0.003813976377952756	8	0.0020915354330708663	
1	file:/home/odysseus/Bureau/ANR/code/topic_modelling_mallet/txt_glob/1844_Balzac-Honore-de_L-Interdiction.txt	13	0.20555842367922905	8	0.19747031491997935	17	0.12312854930304595	10	0.11968680089485459	11	0.10144553433144037	0	0.0997246601273447	2	0.04586129753914989	5	0.026415419032868696	16	0.01970400963689554	1	0.016606436069523316	14	0.01109963861641714	18	0.0074858027878162104	12	0.006797453106177938	19	0.005592841163310962	9	0.0054207537429013936	7	0.0023231801755291687	6	0.002151092755119601	4	0.0018069179143004647	15	0.0011185682326621924	3	6.023059714334883E-4	
2	file:/home/odysseus/Bureau/ANR/code/topic_modelling_mallet/txt_glob/1876_Aimard-Gustave_Le-Chasseur-de-rats-Tome-2-Le-commandant-Delgres.txt	9	0.25260035159683564	7	0.25062261939642544	11	0.2088704951655435	0	0.11525783767946088	18	0.08046440082039262	2	0.02962935833577498	8	0.020180193378259596	12	0.016517726340462936	3	0.01270876062115441	13	0.002820099619103428	17	0.0026736009375915616	5	0.00172135950776443	1	0.001281863463228831	14	0.0011353647817169646	4	9.15616759449165E-4	16	6.958687371813654E-4	10	6.226193964254321E-4	6	5.493700556694989E-4	19	4.0287137415763257E-4	15	3.296220334016994E-4	
3	file:/home/odysseus/Bureau/ANR/code/topic_modelling_mallet/txt_glob/1877_Buet-Charles_La-Mitre-et-l-epee-chronique-genevoise-1496-par-Charles-Buet-(1877).txt	14	0.30055041663481386	10	0.23732895038605611	16	0.11447901536579771	12	0.07128659888387738	19	0.05385673878143873	17	0.029776011008332697	7	0.029087990214815382	2	0.028935096705144867	11	0.028094182401957036	8	0.021443314731289655	9	0.021290421221619144	5	0.01609204189282165	0	0.013722192492928675	13	0.011811023622047244	18	0.009058940447977983	3	0.007530005351272838	4	0.0018729454934638024	1	0.0015671584741227735	6	0.0011849246999464872	15	0.0010320311902759728	
4	file:/home/odysseus/Bureau/ANR/code/topic_modelling_mallet/txt_glob/1904_Rolland-Romain_Jean-Christophe-Tome-II-Le-matin.txt	12	0.21262076368655114	11	0.19023155957675203	2	0.16891581045851864	18	0.1482134641926085	13	0.07107805551295814	19	0.060036804171139393	5	0.038721055052905996	0	0.031666922251188466	16	0.03090016868578439	1	0.022312528753258704	14	0.004677196748964883	17	0.004523846035884067	9	0.003910443183560803	6	0.003757092470479988	7	0.0022235853396718294	3	0.0016101824873485662	10	0.0013034810611869344	15	0.0011501303481061187	8	0.0011501303481061187	4	9.96779635025303E-4	
5	file:/home/odysseus/Bureau/ANR/code/topic_modelling_mallet/txt_glob/2013_Veilles-comtesse-de_Sagesse-et-bonte-livre-des-jeunes-personnes.txt	2	0.19825898475737658	11	0.15392952034680465	14	0.10379667179415467	17	0.10225842539504965	18	0.09316878758215634	0	0.0768074395189484	16	0.07645783806460635	10	0.07645783806460635	9	0.050237728988952596	13	0.01933296042511537	7	0.01597678646343169	19	0.013110054537826878	3	0.012690532792616418	1	0.0024122500349601454	15	0.0017130471262760453	6	0.0010837645084603553	5	8.740036358551251E-4	4	6.642427632498951E-4	8	5.244021815130751E-4	12	2.4472101803943506E-4	
6	file:/home/odysseus/Bureau/ANR/code/topic_modelling_mallet/txt_glob/1872_Gaboriau-Emile_La-Degringolade-Tome-2.txt	8	0.15650599548854327	11	0.15217262258102815	0	0.11887094859313783	13	0.09589813605603704	2	0.09132731805769916	3	0.08236376587914045	17	0.06971981479282915	14	0.05642288970675531	18	0.04377893862044402	12	0.043482132256915586	9	0.034281134987534136	19	0.028819897898610947	1	0.014217024813011991	5	0.003888163362222486	7	0.0027009379081087497	16	0.0021073251810518816	6	0.0013356286358779533	10	0.0012169060904665796	4	5.045708179983379E-4	15	3.858482725869643E-4	
7	file:/home/odysseus/Bureau/ANR/code/topic_modelling_mallet/txt_glob/2009_Adam-Olivier_Des-vents-contraires.txt	4	0.3093163538873995	16	0.2074396782841823	2	0.11427613941018767	12	0.08679624664879357	1	0.0861260053619303	19	0.037198391420911525	5	0.02982573726541555	15	0.026474530831099196	6	0.0217828418230563	18	0.017761394101876677	7	0.014410187667560321	3	0.012399463806970509	13	0.009718498659517426	11	0.005697050938337802	17	0.005026809651474531	8	0.00435656836461126	14	0.0030160857908847183	10	0.0030160857908847183	9	0.0030160857908847183	0	0.0023458445040214475	
8	file:/home/odysseus/Bureau/ANR/code/topic_modelling_mallet/txt_glob/1833_Karr-Alphonse_Une-heure-trop-tard.txt	18	0.3177924712600496	11	0.1982493049815914	16	0.12544143061086482	19	0.10372680141257795	13	0.07810504170110452	2	0.048125328724922985	0	0.03738071981365993	17	0.03655421143587046	9	0.0172439702456984	10	0.008603200841535803	7	0.008528063716282215	5	0.005071755954617176	14	0.00424524757682771	3	0.002141408069727252	6	0.0020662709444736645	8	0.001840859568712901	15	0.0015403110676985498	12	0.0013900368171913743	4	0.0010143511909234352	1	9.392140656698474E-4	
9	file:/home/odysseus/Bureau/ANR/code/topic_modelling_mallet/txt_glob/1992_Hemon-Louis_Ecrits-sur-le-Quebec.txt	5	0.16652069192029778	3	0.1614845631705715	16	0.14287278300853953	7	0.13280052550908691	1	0.11506459382526824	4	0.0754324501861178	9	0.05419312458944603	19	0.05200350339391285	11	0.03470549594920079	10	0.028574556601707903	13	0.011057587037442522	12	0.005145609809502956	15	0.00405079921173637	2	0.0031749507335231005	8	0.002737026494416466	6	0.0025180643748631487	18	0.0022991022553098314	17	0.0022991022553098314	0	0.0018611780162031968	14	0.001204291657543245	
